,Date,ticker,percent_change
388,2021-05-03,CLNE,0.0045351724264647095
389,2021-05-04,CLNE,-0.022884293434025923
390,2021-05-05,CLNE,-0.02531785100378671
391,2021-05-06,CLNE,-0.07286684814112787
392,2021-05-07,CLNE,-0.10433961722762417
393,2021-05-10,CLNE,-0.004545458184549777
394,2021-05-11,CLNE,-0.02771537390010107
395,2021-05-12,CLNE,-0.04920006569752712
396,2021-05-13,CLNE,-0.03250288974819374
397,2021-05-14,CLNE,0.047155152458690654
398,2021-05-17,CLNE,-0.014652262710496819
399,2021-05-18,CLNE,-0.012376442931321981
400,2021-05-19,CLNE,-0.02012644681687179
401,2021-05-20,CLNE,-0.029660462185177403
402,2021-05-21,CLNE,0.011711279364071547
403,2021-05-24,CLNE,0.02932013958183173
404,2021-05-25,CLNE,-0.04234114435344971
405,2021-05-26,CLNE,0.05234121815105145
406,2021-05-27,CLNE,0.0061996714854702225
407,2021-05-28,CLNE,-0.02123753447228848
408,2021-01-04,CLOV,0.0
409,2021-01-05,CLOV,-0.03387942964195781
410,2021-01-06,CLOV,-0.03781682368717793
411,2021-01-07,CLOV,0.09762251101028976
412,2021-01-08,CLOV,-0.007518884980345283
413,2021-01-11,CLOV,-0.05960313770362849
414,2021-01-12,CLOV,-0.024325501036814107
415,2021-01-13,CLOV,-0.043333116878677615
416,2021-01-14,CLOV,0.0007140470706901444
417,2021-01-15,CLOV,-0.05652884346423448
418,2021-01-19,CLOV,0.03779629089086592
419,2021-01-20,CLOV,-0.0014556376730996761
420,2021-01-21,CLOV,-0.010248947048474568
421,2021-01-22,CLOV,-0.0029476779889225277
422,2021-01-25,CLOV,0.02765824829743975
423,2021-01-26,CLOV,0.12343028925316889
424,2021-01-27,CLOV,-0.10071819223803254
425,2021-01-28,CLOV,-0.012712057278183104
426,2021-01-29,CLOV,-0.008565354841851947
427,2021-02-01,CLOV,-0.010086496788435121
428,2021-02-02,CLOV,0.01151919457712666
429,2021-02-03,CLOV,-0.0014326977886916132
430,2021-02-04,CLOV,-0.13158758232511675
431,2021-02-05,CLOV,0.055658304116406626
432,2021-02-08,CLOV,-0.044276039233006825
433,2021-02-09,CLOV,0.061907737149438924
434,2021-02-10,CLOV,-0.05145326999409109
435,2021-02-11,CLOV,-0.03998898915875849
436,2021-02-12,CLOV,0.005811531041447916
437,2021-02-16,CLOV,-0.05007411425037097
438,2021-02-17,CLOV,-0.014906026124528668
439,2021-02-18,CLOV,-0.04425099184783159
440,2021-02-19,CLOV,0.01375534042248958
441,2021-02-22,CLOV,0.009066280042699298
442,2021-02-23,CLOV,-0.08964034487558278
443,2021-02-24,CLOV,0.020518554279512564
444,2021-02-25,CLOV,-0.06286359760547136
445,2021-02-26,CLOV,-0.03244663753778943
446,2021-03-01,CLOV,0.09820736251159595
447,2021-03-02,CLOV,-0.13725784102138025
448,2021-03-03,CLOV,-0.0866092056386485
449,2021-03-04,CLOV,-0.12854642375785288
450,2021-03-05,CLOV,0.07273531303727154
451,2021-03-08,CLOV,-0.06453855357547295
452,2021-03-09,CLOV,0.10821354638014213
453,2021-03-10,CLOV,-0.009816020835667759
454,2021-03-11,CLOV,0.0667709737981546
455,2021-03-12,CLOV,0.027305424765039665
456,2021-03-15,CLOV,-0.003935888995773583
457,2021-03-16,CLOV,-0.03031405679672512
458,2021-03-17,CLOV,0.016129421804768656
459,2021-03-18,CLOV,-0.032523160179136874
460,2021-03-19,CLOV,0.004711429290528981
461,2021-03-22,CLOV,0.032372737876355355
462,2021-03-23,CLOV,-0.06098014296935406
463,2021-03-24,CLOV,-0.07531793906169257
464,2021-03-25,CLOV,0.019367951182578152
465,2021-03-26,CLOV,-0.029852964997457484
466,2021-03-29,CLOV,-0.03349274809637986
467,2021-03-30,CLOV,-0.020647683723670436
468,2021-03-31,CLOV,0.05018000293130326
469,2021-04-01,CLOV,-0.024097528503317416
470,2021-04-05,CLOV,0.01612936642298423
471,2021-04-06,CLOV,0.014560168875929305
472,2021-04-07,CLOV,-0.03476288916860966
473,2021-04-08,CLOV,0.18571720187417673
474,2021-04-09,CLOV,-0.07506457401302083
475,2021-04-12,CLOV,-0.04866835160193813
476,2021-04-13,CLOV,-0.0012796199837708953
477,2021-04-14,CLOV,-0.05122588906353942
478,2021-04-15,CLOV,-0.009478767211907452
479,2021-04-16,CLOV,0.1823215351686861
480,2021-04-19,CLOV,0.09200648193668876
481,2021-04-20,CLOV,-0.1149432459555663
482,2021-04-21,CLOV,0.04867970738811693
483,2021-04-22,CLOV,-0.06269861529123928
484,2021-04-23,CLOV,0.03127069508436142
485,2021-04-26,CLOV,0.050038207949779666
486,2021-04-27,CLOV,0.0021667943524192055
487,2021-04-28,CLOV,0.12783339628064672
488,2021-04-29,CLOV,-0.03193303960114628
489,2021-04-30,CLOV,-0.03197072365044367
490,2021-05-03,CLOV,-0.05853294519238095
491,2021-05-04,CLOV,-0.025069382349310925
492,2021-05-05,CLOV,-0.024582272459570346
493,2021-05-06,CLOV,-0.07150093484299391
494,2021-05-07,CLOV,0.046299112331761504
495,2021-05-10,CLOV,-0.042660456156841366
496,2021-05-11,CLOV,-0.015863677606458845
497,2021-05-12,CLOV,-0.04400457247813879
498,2021-05-13,CLOV,-0.06917650479482619
499,2021-05-14,CLOV,0.02851511069480386
500,2021-05-17,CLOV,-0.0910354740322715
501,2021-05-18,CLOV,0.021755697645143394
502,2021-05-19,CLOV,-0.01882744072817372
503,2021-05-20,CLOV,0.04152349653419417
504,2021-05-21,CLOV,-0.02845146204577397
505,2021-05-24,CLOV,-0.0014440077763353458
506,2021-05-25,CLOV,0.01434743466598412
507,2021-05-26,CLOV,0.04321229016941014
508,2021-05-27,CLOV,0.06598699476880371
509,2021-05-28,CLOV,-0.024564914556191156
510,2021-01-04,FORD,0.0
511,2021-01-05,FORD,0.005305047197217218
512,2021-01-06,FORD,-0.021391169524983083
513,2021-01-07,FORD,0.03191757260510683
514,2021-01-08,FORD,0.005221939105117212
515,2021-01-11,FORD,0.025708393584907924
516,2021-01-12,FORD,0.04467239775171133
517,2021-01-13,FORD,-0.02955877446462216
518,2021-01-14,FORD,0.07232070593657008
519,2021-01-15,FORD,-0.04276193147194789
520,2021-01-19,FORD,0.07480125374711136
521,2021-01-20,FORD,0.11878352310247627
522,2021-01-21,FORD,0.05826894411168527
523,2021-01-22,FORD,0.05505972416541927
524,2021-01-25,FORD,-0.07026921900982876
525,2021-01-26,FORD,0.39905900345657797
526,2021-01-27,FORD,-0.17975418825636258
527,2021-01-28,FORD,-0.07339817127059187
528,2021-01-29,FORD,0.042145658041861954
529,2021-02-01,FORD,0.2161349128359406
530,2021-02-02,FORD,-0.12806590792969572
531,2021-02-03,FORD,0.04546233095194954
532,2021-02-04,FORD,0.005540175253055282
533,2021-02-05,FORD,0.18140038904664704
534,2021-02-08,FORD,0.0023014399062319967
535,2021-02-09,FORD,-0.023256840240719518
536,2021-02-10,FORD,-0.014218235345845086
537,2021-02-11,FORD,-0.06660907432536828
538,2021-02-12,FORD,0.06899280661114685
539,2021-02-16,FORD,0.1500607634398044
540,2021-02-17,FORD,-0.0291081558963865
541,2021-02-18,FORD,-0.06088831283457127
542,2021-02-19,FORD,0.02873128273089676
543,2021-02-22,FORD,-0.09596400320938238
544,2021-02-23,FORD,-0.13318886038415675
545,2021-02-24,FORD,0.07136447954264882
546,2021-02-25,FORD,-0.08793949467319467
547,2021-02-26,FORD,0.008321815632248535
548,2021-03-01,FORD,0.07961767904094626
549,2021-03-02,FORD,-0.036367671202459595
550,2021-03-03,FORD,-0.024097528503317416
551,2021-03-04,FORD,-0.1300531408116579
552,2021-03-05,FORD,-0.0030911896080080296
553,2021-03-08,FORD,0.0030911896080078717
554,2021-03-09,FORD,0.04820212692368266
555,2021-03-10,FORD,0.04035125669834219
556,2021-03-11,FORD,0.002820873685589742
557,2021-03-12,FORD,-0.03730701667260708
558,2021-03-15,FORD,0.008733671481950537
559,2021-03-16,FORD,-0.0234615344590948
560,2021-03-17,FORD,-0.024025157223084494
561,2021-03-18,FORD,-0.07574597819714102
562,2021-03-19,FORD,-0.02995229376185531
563,2021-03-22,FORD,-0.03787032040515782
564,2021-03-23,FORD,-0.05406717014738315
565,2021-03-24,FORD,0.09193749055254091
566,2021-03-25,FORD,0.0033726812242225266
567,2021-03-26,FORD,-0.016978320039428552
568,2021-03-29,FORD,-0.03130695771209884
569,2021-03-30,FORD,-0.017825767285058483
570,2021-03-31,FORD,0.02486804340720562
571,2021-04-01,FORD,-0.01058209954104666
572,2021-04-05,FORD,0.0348467811309983
573,2021-04-06,FORD,0.0034188034047501876
574,2021-04-07,FORD,0.030254379258050666
575,2021-04-08,FORD,-0.006644536402944578
576,2021-04-09,FORD,-0.0168071021524099
577,2021-04-12,FORD,-0.06657451024198283
578,2021-04-13,FORD,0.007220241137379365
579,2021-04-14,FORD,-0.01814930122760286
580,2021-04-15,FORD,0.007299295494986573
581,2021-04-16,FORD,0.0
582,2021-04-19,FORD,0.0072464016350320464
583,2021-04-20,FORD,-0.0405211582527287
584,2021-04-21,FORD,0.014925635610135516
585,2021-04-22,FORD,0.003696858297064305
586,2021-04-23,FORD,-0.0036968582970643505
587,2021-04-26,FORD,0.003696858297064305
588,2021-04-27,FORD,-0.011131829535814333
589,2021-04-28,FORD,0.011131829535814371
590,2021-04-29,FORD,0.0
591,2021-04-30,FORD,-0.0036968582970643505
592,2021-05-03,FORD,0.014706133209623233
593,2021-05-04,FORD,-0.07579385786859011
594,2021-05-05,FORD,-0.015873334137796888
595,2021-05-06,FORD,-0.0833816296711016
596,2021-05-07,FORD,0.054982182621502826
597,2021-05-10,FORD,-0.029229710237960217
598,2021-05-11,FORD,-0.02575247238354272
599,2021-05-12,FORD,-0.008733671785050415
600,2021-05-13,FORD,-0.0311828976272682
601,2021-05-14,FORD,0.0
602,2021-05-17,FORD,0.03118289762726816
603,2021-05-18,FORD,0.06782263233811488
604,2021-05-19,FORD,0.012220099466856656
605,2021-05-20,FORD,0.13605852247317993
606,2021-05-21,FORD,-0.06571700871031438
607,2021-05-24,FORD,-0.046340384554802584
608,2021-05-25,FORD,-0.052750514340708723
609,2021-05-26,FORD,0.016529285665789057
610,2021-05-27,FORD,0.14827862194003658
611,2021-05-28,FORD,0.007042276122147243
612,2021-01-04,GME,0.0
613,2021-01-05,GME,0.006932485090750144
614,2021-01-06,GME,0.05542978986777424
615,2021-01-07,GME,-0.015368067691660416
616,2021-01-08,GME,-0.02180681238273596
617,2021-01-11,GME,0.11972825295542582
